พ.ศ.,เม.ย.,พ.ค.,มิ.ย.,ก.ค.,ส.ค.,ก.ย.,ต.ค.,พ.ย.,ธ.ค.,ม.ค.,ก.พ.,มี.ค.,"รวม
(ล้าน ลบ.ม.)",station_id,station_name,source_file
2538,,,,,,,,,,,,,,N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2539,,,,,,,,,,,,,,N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2540,,,,,"1,058.28","1,816.56","2,042.20",996.72,789.12,239.11,442.25,534.02,"7,918.26",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2541,526.89,409.76,248.36,"1,003.59",861.01,"1,200.91","1,282.73",685.93,435.78,219.98,287.29,342.94,"7,505.16",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2542,417.33,"1,014.70","1,199.39",668.53,"1,387.94","2,721.20","2,804.45","2,642.12","1,217.24",533.34,805.11,935.79,"16,347.14",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2543,754.79,"1,391.30","1,624.41","1,684.84","1,401.77","3,007.53","2,980.39","2,065.26",798.25,650.08,719.86,960.80,"18,039.28",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2544,747.27,"1,021.86","1,119.79","1,130.09","2,684.54","3,267.37","3,116.86","2,030.13",942.44,586.97,630.08,830.25,"18,107.64",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2545,812.57,798.50,996.52,914.02,"1,634.53","3,213.24","2,953.09","1,957.67",991.52,561.54,654.56,762.79,"16,250.55",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2546,565.29,748.12,916.45,"1,127.57","1,473.42","2,205.28","1,961.21",872.33,436.93,339.54,519.14,518.65,"11,683.95",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2547,557.16,672.10,"1,803.39","1,694.88","2,207.04","2,394.31","2,319.09",900.38,691.11,380.54,380.32,430.08,"14,430.41",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2548,305.83,324.01,395.98,503.36,"1,106.08","2,328.79","2,527.80","1,393.11",513.43,520.00,501.32,558.72,"10,978.43",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2549,692.79,"1,027.25","1,642.01","1,810.37","1,690.04","3,358.66","3,905.98","2,010.07",827.47,777.98,707.57,727.75,"19,177.96",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2550,703.99,"1,602.76","1,139.50","1,438.64","1,478.71","2,673.37","3,337.26","1,533.42",611.38,563.36,566.17,510.45,"16,159.02",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2551,659.39,801.36,868.24,"1,029.59","1,493.64","2,283.04","2,738.71","2,504.73",801.26,668.34,732.26,806.80,"15,387.36",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2552,660.52,691.87,922.48,"1,152.52",827.85,"1,298.13","2,500.02","1,149.87",501.28,479.70,387.10,383.88,"10,955.22",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2553,291.56,261.14,269.45,279.65,"1,716.94","2,805.12","2,391.30","1,799.33",671.71,707.79,716.57,854.04,"12,764.60",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2554,444.74,972.23,"1,612.28","2,026.98","3,568.08","3,912.81","3,903.76","1,983.10",826.91,"1,132.70","1,384.38",956.91,"22,724.89",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2555,493.48,813.95,"1,256.44","1,001.49","1,020.63","1,942.25","1,541.36",633.71,563.04,503.01,395.26,286.22,"10,450.85",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2556,251.48,356.69,472.50,511.47,"1,077.27","1,649.03","2,453.63",984.04,319.87,308.45,288.09,244.56,"8,917.07",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2557,285.66,452.01,527.25,639.32,"1,251.28","1,751.41",947.80,720.44,185.61,206.06,205.44,238.71,"7,410.99",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2558,246.16,599.66,515.16,366.74,621.67,424.39,481.78,199.62,194.18,204.52,205.88,203.79,"4,263.55",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2559,263.17,297.35,332.36,898.15,"1,075.04","1,935.84","2,750.09","1,297.89",568.68,606.18,606.71,653.85,"11,285.31",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2560,387.74,"1,055.06","1,244.00","1,753.22","2,981.76","2,927.74","3,676.74","2,553.22",805.32,769.68,593.78,655.07,"19,403.32",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2561,723.46,833.00,941.86,"1,119.80","1,813.29","1,756.52","1,014.37",729.54,617.41,617.62,605.04,508.01,"11,279.92",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2562,415.57,556.91,532.60,460.08,665.96,"1,968.52",655.60,364.37,260.83,267.48,194.13,207.27,"6,549.33",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2563,210.04,225.30,246.91,349.41,665.54,767.79,"1,041.66",616.77,365.20,348.84,282.03,366.41,"5,485.89",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2564,359.78,293.83,338.42,558.53,421.08,"1,798.43","2,820.84","1,828.27",383.11,250.49,231.87,269.44,"9,554.09",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2565,221.19,439.02,366.26,831.78,"2,118.06","2,665.86","3,156.18","1,375.27",595.78,357.00,296.62,346.69,"12,769.72",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2566,332.90,361.41,258.77,282.53,265.77,"1,184.80","2,865.63","1,910.48",430.96,240.62,288.00,453.00,"8,133.87",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2567,218.59,317.35,447.64,"1,154.39","2,011.48","2,486.33","2,971.38","1,356.48",,,,,"10,963.64",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
ค่าเฉลี่ย,474.26,693.12,838.11,970.66,"1,428.42","2,194.77","2,376.69","1,397.70",605.40,483.00,504.70,538.77,"12,367.92",N.67,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี N.67 วัดเกยไชยเหนือ อ.ชุมแสง จ.นครสวรรค์,trend_N.67.pdf
2537,265.55,888.56,"2,614.94","2,141.43","2,437.59","5,382.82","4,872.83","1,491.69","1,323.97",594.99,808.44,"1,178.97","24,001.77",C.2,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.2 ค่ายจิรประวัติ อ.เมือง จ.นครสวรรค์,trend_C.2.pdf
2538,"1,209.36","1,306.25","1,334.85","1,341.52","3,461.43","7,634.65","9,761.29","4,335.47","1,772.89",930.23,"1,271.89","1,846.42","36,206.28",C.2,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.2 ค่ายจิรประวัติ อ.เมือง จ.นครสวรรค์,trend_C.2.pdf
2539,"1,740.27","2,148.91","2,306.79","1,587.05","2,369.17","4,117.63","7,211.42","5,268.04","2,146.43",793.19,"1,086.77","1,392.40","32,168.09",C.2,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.2 ค่ายจิรประวัติ อ.เมือง จ.นครสวรรค์,trend_C.2.pdf
2540,"1,417.44","1,332.82",974.83,"1,004.81","1,290.26","2,039.35","2,631.70","1,348.67","1,052.13",546.04,769.51,"1,072.92","15,480.48",C.2,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.2 ค่ายจิรประวัติ อ.เมือง จ.นครสวรรค์,trend_C.2.pdf
2541,"1,162.44",872.67,482.45,"1,202.53","1,123.57","1,556.42","2,046.24","1,101.52",667.97,369.65,506.69,530.22,"11,622.37",C.2,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.2 ค่ายจิรประวัติ อ.เมือง จ.นครสวรรค์,trend_C.2.pdf
2542,579.51,"1,457.61","1,622.44",879.09,"1,435.11","3,009.04","4,825.38","4,946.48","1,646.27",724.76,"1,111.73","1,289.58","23,527.01",C.2,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.2 ค่ายจิรประวัติ อ.เมือง จ.นครสวรรค์,trend_C.2.pdf
2543,"1,068.35","1,776.50","2,039.67","1,934.49","1,874.24","3,709.32","4,629.81","3,228.33","1,149.76",979.30,"1,130.45","1,438.72","24,958.94",C.2,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.2 ค่ายจิรประวัติ อ.เมือง จ.นครสวรรค์,trend_C.2.pdf
2544,"1,177.05","1,860.43","1,819.55","1,486.92","3,299.18","3,937.81","4,849.92","3,466.88","1,437.36",894.79,"1,007.80","1,401.75","26,639.41",C.2,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.2 ค่ายจิรประวัติ อ.เมือง จ.นครสวรรค์,trend_C.2.pdf
2545,"1,314.56","1,311.49","1,264.76","1,270.83","1,952.51","6,092.21","7,936.02","5,143.02","2,390.41","1,279.81","1,426.37","1,681.36","33,063.38",C.2,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.2 ค่ายจิรประวัติ อ.เมือง จ.นครสวรรค์,trend_C.2.pdf
2546,"1,137.86","1,460.21","1,637.48","1,685.46","1,961.55","2,874.05","2,980.89","1,399.78",898.95,727.39,903.27,907.89,"18,574.79",C.2,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.2 ค่ายจิรประวัติ อ.เมือง จ.นครสวรรค์,trend_C.2.pdf
2547,855.21,977.27,"1,834.71","1,922.23","2,572.79","2,655.98","2,846.98","1,089.00",850.39,824.06,782.09,864.79,"18,075.51",C.2,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.2 ค่ายจิรประวัติ อ.เมือง จ.นครสวรรค์,trend_C.2.pdf
2548,960.62,953.48,"1,150.34","1,145.23","1,466.46","3,146.75","3,902.61","2,146.93","1,004.48","1,051.11",967.92,"1,003.02","18,898.95",C.2,ข้อมูลปริมาณน ้าท่าย้อนหลัง 30 ปี สถานี C.2 ค่ายจิรประวัติ อ.เมือง จ.นครสวรรค์,trend_C.2.pdf
